事件ID,开始时间,结束时间,时长_分钟,工况,方法集,严重度,触发行数,归因摘要
664,2024-04-06 17:16:00,2024-04-06 17:24:00,9.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,53.03,270,Mahalanobis 距离=53.0（阈值=18.5）。主要贡献特征：PC2 (86.9%); PC3 (12.7%)。
665,2024-04-06 17:35:00,2024-04-06 17:37:00,3.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3.7,90,残差异常：采煤机_牵引部位_左电机_电流 偏高（残差 Z-score=3.7，实际=159.0 vs 预测=0.0）
666,2024-04-06 17:39:00,2024-04-06 17:39:00,1.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,7.109,30,残差异常：采煤机_油泵_左电机_电流 偏高（残差 Z-score=7.1，实际=66.0 vs 预测=6.8）
667,2024-04-06 17:43:00,2024-04-06 17:47:00,5.0,空载运行,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,7.509,150,正常
668,2024-04-06 17:51:00,2024-04-06 17:53:00,3.0,空载运行,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,7.552,90,残差异常：采煤机_油泵_左电机_电流 偏高（残差 Z-score=7.6，实际=64.0 vs 预测=11.0）
669,2024-04-06 17:56:00,2024-04-06 17:57:00,2.0,空载运行,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,5.87,60,残差异常：采煤机_油泵_左电机_电流 偏高（残差 Z-score=5.9，实际=65.0 vs 预测=23.8）
670,2024-04-06 18:06:00,2024-04-06 18:09:00,4.0,空载运行,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3.587,120,残差异常：采煤机_破碎机_电机_电流 偏高（残差 Z-score=3.6，实际=45.0 vs 预测=23.2）
671,2024-04-06 18:12:00,2024-04-06 18:12:00,1.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,4.033,30,正常
672,2024-04-06 18:23:00,2024-04-06 18:23:00,1.0,空载运行,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,1.747,30,正常
673,2024-04-06 18:25:00,2024-04-06 18:26:00,2.0,空载运行,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,4.442,60,残差异常：采煤机_破碎机_电机_电流 偏高（残差 Z-score=4.4，实际=27.0 vs 预测=0.0）
674,2024-04-06 18:46:00,2024-04-06 18:49:00,4.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,9.017,120,正常
675,2024-04-06 18:52:00,2024-04-06 18:52:00,1.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,16.029,30,正常
676,2024-04-06 19:32:00,2024-04-06 19:35:00,4.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,4.677,120,正常
677,2024-04-06 19:47:00,2024-04-06 19:47:00,1.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,4.299,30,正常
678,2024-04-06 19:53:00,2024-04-06 19:53:00,1.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,5.194,30,残差异常：采煤机_油泵_右电机_电流 偏高（残差 Z-score=5.2，实际=59.0 vs 预测=17.8）
679,2024-04-06 20:00:00,2024-04-06 20:00:00,1.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,5.118,30,残差异常：采煤机_油泵_右电机_电流 偏高（残差 Z-score=5.1，实际=67.0 vs 预测=26.4）
680,2024-04-06 20:09:00,2024-04-06 20:11:00,3.0,空载运行,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,4.617,90,残差异常：采煤机_油泵_左电机_电流 偏高（残差 Z-score=4.6，实际=57.0 vs 预测=24.6）
681,2024-04-06 20:23:00,2024-04-06 20:24:00,2.0,空载运行,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,5.1,60,残差异常：采煤机_破碎机_电机_电流 偏高（残差 Z-score=5.1，实际=31.0 vs 预测=0.0）
682,2024-04-06 20:47:00,2024-04-06 20:47:00,1.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3.362,30,残差异常：采煤机_油泵_左电机_电流 偏高（残差 Z-score=3.4，实际=45.0 vs 预测=17.0）
683,2024-04-06 20:50:00,2024-04-06 20:50:00,1.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3.61,30,正常
684,2024-04-06 21:00:00,2024-04-06 21:00:00,1.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3.818,30,残差异常：采煤机_油泵_左电机_电流 偏高（残差 Z-score=3.8，实际=49.0 vs 预测=17.2）
685,2024-04-06 21:13:00,2024-04-06 21:13:00,1.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,6.107,30,正常
686,2024-04-06 21:19:00,2024-04-06 21:19:00,1.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,4.427,30,正常
687,2024-04-06 21:24:00,2024-04-06 21:25:00,2.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3.597,60,残差异常：采煤机_破碎机_电机_温度 偏高（残差 Z-score=3.6，实际=56.0 vs 预测=43.4）
688,2024-04-06 21:45:00,2024-04-06 21:49:00,5.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,52.858,150,Mahalanobis 距离=52.9（阈值=18.5）。主要贡献特征：PC4 (90.9%); PC3 (8.8%)。
689,2024-04-06 21:51:00,2024-04-06 21:52:00,2.0,空载运行,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,4.952,60,正常
690,2024-04-06 21:55:00,2024-04-06 21:59:00,5.0,空载运行,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,6.87,150,正常
691,2024-04-06 22:01:00,2024-04-06 22:01:00,1.0,空载运行,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,4.31,30,正常
692,2024-04-06 22:06:00,2024-04-06 22:06:00,1.0,空载运行,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,5.825,30,正常
693,2024-04-06 22:10:00,2024-04-06 22:11:00,2.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,5.953,60,正常
694,2024-04-06 22:18:00,2024-04-06 22:18:00,1.0,空载运行,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,6.772,30,残差异常：采煤机_油泵_右电机_电流 偏高（残差 Z-score=6.8，实际=60.0 vs 预测=16.8）
695,2024-04-06 22:20:00,2024-04-06 22:22:00,3.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,5.564,90,正常
696,2024-04-06 22:25:00,2024-04-06 22:26:00,2.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3.571,60,正常
697,2024-04-06 22:38:00,2024-04-06 22:38:00,1.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3.095,30,残差异常：采煤机_牵引部位_左电机_电流 偏高（残差 Z-score=3.1，实际=133.0 vs 预测=0.0）
698,2024-04-06 22:48:00,2024-04-06 22:49:00,2.0,空载运行,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,4.41,60,正常
699,2024-04-06 22:52:00,2024-04-06 22:52:00,1.0,空载运行,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,5.334,30,正常
700,2024-04-06 22:56:00,2024-04-06 22:56:00,1.0,空载运行,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,2.996,30,正常
701,2024-04-06 23:04:00,2024-04-06 23:04:00,1.0,空载运行,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,5.044,30,残差异常：采煤机_油泵_左电机_电流 偏高（残差 Z-score=5.0，实际=49.0 vs 预测=13.6）
702,2024-04-06 23:06:00,2024-04-06 23:06:00,1.0,空载运行,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3.79,30,残差异常：采煤机_油泵_左电机_电流 偏高（残差 Z-score=3.8，实际=50.0 vs 预测=23.4）
703,2024-04-06 23:23:00,2024-04-06 23:24:00,2.0,空载运行,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,1.517,60,正常
704,2024-04-06 23:29:00,2024-04-06 23:29:00,1.0,空载运行,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,4.36,30,残差异常：采煤机_油泵_左电机_电流 偏高（残差 Z-score=4.4，实际=50.0 vs 预测=19.4）
705,2024-04-06 23:40:00,2024-04-06 23:40:00,1.0,空载运行,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3.705,30,残差异常：采煤机_油泵_左电机_电流 偏高（残差 Z-score=3.7，实际=45.0 vs 预测=19.0）
706,2024-04-06 23:45:00,2024-04-06 23:49:00,5.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,5.188,150,残差异常：采煤机_油泵_左电机_电流 偏高（残差 Z-score=5.2，实际=47.0 vs 预测=3.8）
707,2024-04-06 23:55:00,2024-04-06 23:55:00,1.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,4.467,30,残差异常：采煤机_油泵_左电机_电流 偏高（残差 Z-score=4.5，实际=41.0 vs 预测=3.8）
708,2024-04-07 00:32:00,2024-04-07 00:32:00,1.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3.254,30,残差异常：采煤机_破碎机_电机_温度 偏高（残差 Z-score=3.3，实际=57.0 vs 预测=45.6）
709,2024-04-07 00:42:00,2024-04-07 00:42:00,1.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,4.437,30,残差异常：采煤机_油泵_右电机_电流 偏高（残差 Z-score=4.4，实际=50.0 vs 预测=14.8）
710,2024-04-07 00:46:00,2024-04-07 00:46:00,1.0,空载运行,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,5.926,30,正常
711,2024-04-07 00:54:00,2024-04-07 00:54:00,1.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3.083,30,残差异常：采煤机_破碎机_电机_温度 偏高（残差 Z-score=3.1，实际=59.0 vs 预测=48.2）
712,2024-04-07 01:40:00,2024-04-07 01:41:00,2.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3.855,60,正常
713,2024-04-07 02:19:00,2024-04-07 02:19:00,1.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3.909,30,残差异常：采煤机_牵引部位_左电机_电流 偏高（残差 Z-score=3.9，实际=168.0 vs 预测=0.0）
714,2024-04-07 02:34:00,2024-04-07 02:34:00,1.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,5.163,30,残差异常：采煤机_油泵_左电机_电流 偏高（残差 Z-score=5.2，实际=60.0 vs 预测=17.0）
715,2024-04-07 02:36:00,2024-04-07 02:37:00,2.0,空载运行,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,2.441,60,正常
716,2024-04-07 02:40:00,2024-04-07 02:40:00,1.0,空载运行,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,6.27,30,残差异常：采煤机_油泵_右电机_电流 偏高（残差 Z-score=6.3，实际=57.0 vs 预测=17.0）
717,2024-04-07 02:50:00,2024-04-07 02:50:00,1.0,空载运行,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,5.298,30,残差异常：采煤机_油泵_右电机_电流 偏高（残差 Z-score=5.3，实际=52.0 vs 预测=18.2）
718,2024-04-07 02:58:00,2024-04-07 02:58:00,1.0,空载运行,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,4.901,30,残差异常：采煤机_油泵_左电机_电流 偏高（残差 Z-score=4.9，实际=52.0 vs 预测=17.6）
719,2024-04-07 03:12:00,2024-04-07 03:15:00,4.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,9.721,120,正常
720,2024-04-07 03:27:00,2024-04-07 03:28:00,2.0,空载运行,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,5.207,60,残差异常：采煤机_截割部位_右滚筒_电机_温度 偏高（残差 Z-score=5.2，实际=74.0 vs 预测=65.0）
721,2024-04-07 03:33:00,2024-04-07 03:33:00,1.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,5.049,30,正常
722,2024-04-07 03:51:00,2024-04-07 03:55:00,5.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,43.49,150,Mahalanobis 距离=43.5（阈值=18.5）。主要贡献特征：PC2 (91.6%); PC3 (6.1%); PC4 (1.8%)。
723,2024-04-07 04:01:00,2024-04-07 04:01:00,1.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,1.569,30,正常
724,2024-04-07 04:20:00,2024-04-07 04:22:00,3.0,空载运行,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,10.529,90,正常
725,2024-04-07 04:24:00,2024-04-07 04:24:00,1.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,8.342,30,正常
726,2024-04-07 04:39:00,2024-04-07 04:39:00,1.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,4.269,30,正常
727,2024-04-07 04:59:00,2024-04-07 04:59:00,1.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3.654,30,残差异常：采煤机_破碎机_电机_温度 偏高（残差 Z-score=3.7，实际=56.0 vs 预测=43.2）
728,2024-04-07 05:01:00,2024-04-07 05:02:00,2.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3.197,60,残差异常：采煤机_破碎机_电机_温度 偏高（残差 Z-score=3.2，实际=57.0 vs 预测=45.8）
729,2024-04-07 05:05:00,2024-04-07 05:06:00,2.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,4.419,60,残差异常：采煤机_油泵_左电机_电流 偏高（残差 Z-score=4.4，实际=54.0 vs 预测=17.2）
730,2024-04-07 05:17:00,2024-04-07 05:17:00,1.0,空载运行,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3.356,30,残差异常：采煤机_破碎机_电机_电流 偏高（残差 Z-score=3.4，实际=37.0 vs 预测=16.6）
731,2024-04-07 05:19:00,2024-04-07 05:19:00,1.0,空载运行,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,1.362,30,正常
732,2024-04-07 05:27:00,2024-04-07 05:27:00,1.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,5.186,30,正常
733,2024-04-07 05:32:00,2024-04-07 05:32:00,1.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,6.145,30,正常
734,2024-04-07 05:47:00,2024-04-07 05:47:00,1.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3.723,30,残差异常：采煤机_油泵_左电机_电流 偏高（残差 Z-score=3.7，实际=48.0 vs 预测=17.0）
735,2024-04-07 05:49:00,2024-04-07 05:49:00,1.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,4.11,30,残差异常：采煤机_油泵_右电机_电流 偏高（残差 Z-score=4.1，实际=52.0 vs 预测=19.4）
736,2024-04-07 05:55:00,2024-04-07 05:55:00,1.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,5.118,30,残差异常：采煤机_油泵_右电机_电流 偏高（残差 Z-score=5.1，实际=58.0 vs 预测=17.4）
737,2024-04-07 05:59:00,2024-04-07 05:59:00,1.0,空载运行,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,6.849,30,正常
738,2024-04-07 06:06:00,2024-04-07 06:07:00,2.0,空载运行,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,4.819,60,正常
739,2024-04-07 06:09:00,2024-04-07 06:09:00,1.0,空载运行,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3.648,30,残差异常：采煤机_油泵_左电机_电流 偏高（残差 Z-score=3.6，实际=43.0 vs 预测=17.4）
740,2024-04-07 06:13:00,2024-04-07 06:19:00,7.0,空载运行,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,6.8,210,正常
741,2024-04-07 06:22:00,2024-04-07 06:22:00,1.0,空载运行,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,9.552,30,正常
742,2024-04-07 06:26:00,2024-04-07 06:26:00,1.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,10.344,30,正常
743,2024-04-07 06:29:00,2024-04-07 06:29:00,1.0,空载运行,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,4.771,30,残差异常：采煤机_破碎机_电机_电流 偏高（残差 Z-score=4.8，实际=29.0 vs 预测=0.0）
744,2024-04-07 06:31:00,2024-04-07 06:33:00,3.0,空载运行,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3.817,90,残差异常：采煤机_破碎机_电机_电流 偏高（残差 Z-score=3.8，实际=29.0 vs 预测=5.8）
745,2024-04-07 06:35:00,2024-04-07 06:36:00,2.0,空载运行,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,4.985,60,残差异常：采煤机_油泵_右电机_电流 偏高（残差 Z-score=5.0，实际=53.0 vs 预测=21.2）
746,2024-04-07 06:55:00,2024-04-07 06:56:00,2.0,空载运行,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,2.79,60,正常
747,2024-04-07 06:59:00,2024-04-07 07:00:00,2.0,空载运行,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,6.298,60,残差异常：采煤机_油泵_左电机_电流 偏高（残差 Z-score=6.3，实际=65.0 vs 预测=20.8）
748,2024-04-07 07:02:00,2024-04-07 07:10:00,9.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,5.565,270,正常
749,2024-04-07 07:12:00,2024-04-07 07:13:00,2.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,4.659,60,残差异常：采煤机_油泵_左电机_电流 偏高（残差 Z-score=4.7，实际=56.0 vs 预测=17.2）
750,2024-04-07 07:24:00,2024-04-07 07:24:00,1.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3.891,30,残差异常：采煤机_油泵_左电机_电流 偏高（残差 Z-score=3.9，实际=46.0 vs 预测=13.6）
751,2024-04-07 07:29:00,2024-04-07 07:29:00,1.0,空载运行,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3.883,30,残差异常：采煤机_破碎机_电机_电流 偏高（残差 Z-score=3.9，实际=29.0 vs 预测=5.4）
752,2024-04-07 07:31:00,2024-04-07 07:31:00,1.0,空载运行,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,4.146,30,残差异常：采煤机_破碎机_电机_电流 偏高（残差 Z-score=4.1，实际=42.0 vs 预测=16.8）
753,2024-04-07 07:43:00,2024-04-07 07:43:00,1.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,5.513,30,正常
754,2024-04-07 07:46:00,2024-04-07 07:46:00,1.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,6.524,30,正常
755,2024-04-07 08:13:00,2024-04-07 08:13:00,1.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,4.634,30,正常
756,2024-04-07 08:21:00,2024-04-07 08:22:00,2.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,4.848,60,正常
757,2024-04-07 08:24:00,2024-04-07 08:24:00,1.0,空载运行,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,1.528,30,正常
758,2024-04-07 08:47:00,2024-04-07 08:47:00,1.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,5.212,30,残差异常：采煤机_油泵_左电机_电流 偏高（残差 Z-score=5.2，实际=61.0 vs 预测=17.6）
759,2024-04-07 08:52:00,2024-04-07 08:52:00,1.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,1.913,30,正常
760,2024-04-07 08:57:00,2024-04-07 08:58:00,2.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,5.908,60,残差异常：采煤机_油泵_左电机_电流 偏高（残差 Z-score=5.9，实际=53.0 vs 预测=3.8）
761,2024-04-07 09:12:00,2024-04-07 09:12:00,1.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,5.32,30,残差异常：采煤机_油泵_右电机_电流 偏高（残差 Z-score=5.3，实际=60.0 vs 预测=17.8）
762,2024-04-07 09:23:00,2024-04-07 09:23:00,1.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,4.923,30,残差异常：采煤机_油泵_左电机_电流 偏高（残差 Z-score=4.9，实际=58.0 vs 预测=17.0）
763,2024-04-07 09:28:00,2024-04-07 09:28:00,1.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3.886,30,正常
764,2024-04-07 09:49:00,2024-04-07 09:49:00,1.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,5.219,30,残差异常：采煤机_油泵_右电机_电流 偏高（残差 Z-score=5.2，实际=60.0 vs 预测=18.6）
765,2024-04-07 09:51:00,2024-04-07 09:52:00,2.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,4.077,60,正常
766,2024-04-07 10:30:00,2024-04-07 10:30:00,1.0,空载运行,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,1.006,30,正常
767,2024-04-07 10:38:00,2024-04-07 10:40:00,3.0,空载运行,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3.282,90,正常
768,2024-04-07 15:17:00,2024-04-07 15:28:00,12.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,2.647,360,正常
769,2024-04-07 15:39:00,2024-04-07 15:39:00,1.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,5.764,30,残差异常：采煤机_油泵_左电机_电流 偏高（残差 Z-score=5.8，实际=52.0 vs 预测=4.0）
770,2024-04-07 15:41:00,2024-04-07 15:42:00,2.0,空载运行,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,9.404,60,残差异常：采煤机_油泵_左电机_电流 偏高（残差 Z-score=9.4，实际=66.0 vs 预测=0.0）
771,2024-04-07 15:52:00,2024-04-07 15:53:00,2.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,4.166,60,正常
772,2024-04-07 15:57:00,2024-04-07 16:02:00,6.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,62.475,180,Mahalanobis 距离=62.5（阈值=18.5）。主要贡献特征：PC2 (72.6%); PC3 (25.1%); PC4 (1.9%)。
773,2024-04-07 16:08:00,2024-04-07 16:09:00,2.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,9.63,60,正常
774,2024-04-07 16:20:00,2024-04-07 16:20:00,1.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,4.614,30,残差异常：采煤机_油泵_右电机_电流 偏高（残差 Z-score=4.6，实际=55.0 vs 预测=18.4）
775,2024-04-07 16:46:00,2024-04-07 16:49:00,4.0,空载运行,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,9.263,120,正常
776,2024-04-07 16:57:00,2024-04-07 16:57:00,1.0,空载运行,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3.904,30,残差异常：采煤机_油泵_左电机_电流 偏高（残差 Z-score=3.9，实际=48.0 vs 预测=20.6）
777,2024-04-07 16:59:00,2024-04-07 16:59:00,1.0,空载运行,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,4.231,30,正常
