事件ID,开始时间,结束时间,时长_分钟,工况,方法集,严重度,触发行数,归因摘要
918,2024-04-07 22:20:00,2024-04-07 22:20:00,1.0,割煤高位,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,4.776,30,正常
919,2024-04-07 22:22:00,2024-04-07 22:27:00,6.0,待机-高位,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,2242.635,180,Mahalanobis 距离=2242.6（阈值=18.5）。主要贡献特征：PC2 (62.9%); PC3 (36.9%)。
920,2024-04-07 22:33:00,2024-04-07 22:33:00,1.0,割煤高位,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,25.857,30,残差异常：采煤机_破碎机_电机_电流 偏高（残差 Z-score=25.9，实际=303.0 vs 预测=0.0）
921,2024-04-07 22:39:00,2024-04-07 22:41:00,3.0,割煤高位,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,4.489,90,正常
922,2024-04-07 22:54:00,2024-04-07 22:54:00,1.0,割煤高位,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,4.463,30,正常
923,2024-04-07 23:01:00,2024-04-07 23:02:00,2.0,待机-高位,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,1902.053,60,Mahalanobis 距离=1902.1（阈值=18.5）。主要贡献特征：PC2 (64.4%); PC3 (35.6%)。
924,2024-04-07 23:12:00,2024-04-07 23:14:00,3.0,待机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,7671.566,90,Mahalanobis 距离=7671.6（阈值=18.5）。主要贡献特征：PC2 (89.7%); PC3 (9.9%)。
925,2024-04-07 23:22:00,2024-04-07 23:22:00,1.0,待机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,4287.712,30,Mahalanobis 距离=4287.7（阈值=18.5）。主要贡献特征：PC2 (81.4%); PC3 (18.1%)。
926,2024-04-07 23:24:00,2024-04-07 23:24:00,1.0,调架中,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,4.04,30,残差异常：采煤机_油泵_左电机_电流 偏高（残差 Z-score=4.0，实际=51.0 vs 预测=18.4）
927,2024-04-07 23:26:00,2024-04-07 23:28:00,3.0,待机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3829.67,90,Mahalanobis 距离=3829.7（阈值=18.5）。主要贡献特征：PC2 (79.0%); PC3 (20.3%)。
928,2024-04-07 23:32:00,2024-04-07 23:35:00,4.0,待机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3436.344,120,Mahalanobis 距离=3436.3（阈值=18.5）。主要贡献特征：PC2 (80.2%); PC3 (19.6%)。
929,2024-04-07 23:45:00,2024-04-07 23:46:00,2.0,割煤中位,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,5.728,60,残差异常：采煤机_油泵_右电机_电流 偏高（残差 Z-score=5.7，实际=53.0 vs 预测=17.4）
930,2024-04-07 23:50:00,2024-04-07 23:51:00,2.0,待机-高位,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,1899.018,60,Mahalanobis 距离=1899.0（阈值=18.5）。主要贡献特征：PC2 (67.8%); PC3 (32.2%)。
931,2024-04-08 00:06:00,2024-04-08 00:06:00,1.0,割煤高位,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3.675,30,残差异常：采煤机_截割部位_左滚筒_电机_电流 偏高（残差 Z-score=3.7，实际=236.0 vs 预测=89.4）
932,2024-04-08 00:09:00,2024-04-08 00:09:00,1.0,割煤高位,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,4.885,30,正常
933,2024-04-08 00:11:00,2024-04-08 00:13:00,3.0,割煤高位,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3.684,90,正常
934,2024-04-08 00:15:00,2024-04-08 00:15:00,1.0,割煤中位,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3.5,30,残差异常：采煤机_牵引部位_右电机_电流 偏高（残差 Z-score=3.5，实际=190.0 vs 预测=85.6）
935,2024-04-08 00:22:00,2024-04-08 00:22:00,1.0,待机-高位,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,2308.369,30,Mahalanobis 距离=2308.4（阈值=18.5）。主要贡献特征：PC2 (75.6%); PC3 (24.4%)。
936,2024-04-08 00:31:00,2024-04-08 00:31:00,1.0,割煤高位,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,5.139,30,残差异常：采煤机_油泵_右电机_电流 偏高（残差 Z-score=5.1，实际=55.0 vs 预测=17.0）
937,2024-04-08 00:38:00,2024-04-08 00:42:00,5.0,待机-高位,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,2052.869,150,Mahalanobis 距离=2052.9（阈值=18.5）。主要贡献特征：PC2 (61.9%); PC3 (38.1%)。
938,2024-04-08 00:49:00,2024-04-08 00:51:00,3.0,调架中,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,4.317,90,正常
939,2024-04-08 00:54:00,2024-04-08 00:55:00,2.0,割煤高位,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,4.837,60,正常
940,2024-04-08 00:58:00,2024-04-08 00:58:00,1.0,割煤高位,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,4.103,30,正常
941,2024-04-08 01:01:00,2024-04-08 01:01:00,1.0,割煤中位,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,4.956,30,残差异常：采煤机_油泵_右电机_电流 偏高（残差 Z-score=5.0，实际=48.0 vs 预测=17.2）
942,2024-04-08 01:07:00,2024-04-08 01:07:00,1.0,割煤高位,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,4.636,30,正常
943,2024-04-08 01:09:00,2024-04-08 01:09:00,1.0,割煤高位,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3.759,30,残差异常：采煤机_油泵_右电机_电流 偏高（残差 Z-score=3.8，实际=45.0 vs 预测=17.2）
944,2024-04-08 01:15:00,2024-04-08 01:15:00,1.0,割煤中位,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,7.476,30,正常
945,2024-04-08 01:18:00,2024-04-08 01:19:00,2.0,待机-高位,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,2681.262,60,Mahalanobis 距离=2681.3（阈值=18.5）。主要贡献特征：PC2 (74.5%); PC3 (25.2%)。
946,2024-04-08 01:21:00,2024-04-08 01:21:00,1.0,调架中,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,4.288,30,残差异常：采煤机_油泵_左电机_电流 偏高（残差 Z-score=4.3，实际=53.0 vs 预测=18.4）
947,2024-04-08 01:23:00,2024-04-08 01:23:00,1.0,割煤中位,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,7.169,30,正常
948,2024-04-08 01:26:00,2024-04-08 01:28:00,3.0,待机-高位,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,2689.489,90,Mahalanobis 距离=2689.5（阈值=18.5）。主要贡献特征：PC2 (72.1%); PC3 (27.2%)。
949,2024-04-08 01:30:00,2024-04-08 01:34:00,5.0,待机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,6253.401,150,Mahalanobis 距离=6253.4（阈值=18.5）。主要贡献特征：PC2 (94.6%); PC3 (5.1%)。
950,2024-04-08 01:37:00,2024-04-08 01:37:00,1.0,割煤中位,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,5.326,30,正常
951,2024-04-08 01:50:00,2024-04-08 01:51:00,2.0,割煤高位,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,4.929,60,正常
952,2024-04-08 02:03:00,2024-04-08 02:06:00,4.0,割煤中位,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,6.715,120,正常
953,2024-04-08 02:08:00,2024-04-08 02:09:00,2.0,割煤中位,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,7.323,60,单变量异常：采煤机_油泵_左电机_电流（z-score=7.3，实际=66.0，均值=18.3±6.5）
954,2024-04-08 02:12:00,2024-04-08 02:12:00,1.0,割煤高位,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,4.489,30,正常
955,2024-04-08 02:19:00,2024-04-08 02:19:00,1.0,待机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,2509.911,30,Mahalanobis 距离=2509.9（阈值=18.5）。主要贡献特征：PC2 (71.1%); PC3 (28.4%)。
956,2024-04-08 02:23:00,2024-04-08 02:23:00,1.0,割煤高位,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,26.113,30,残差异常：采煤机_破碎机_电机_电流 偏高（残差 Z-score=26.1，实际=306.0 vs 预测=0.0）
957,2024-04-08 02:25:00,2024-04-08 02:28:00,4.0,待机-高位,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,1580.797,120,Mahalanobis 距离=1580.8（阈值=18.5）。主要贡献特征：PC2 (63.8%); PC3 (35.7%)。
958,2024-04-08 02:34:00,2024-04-08 02:34:00,1.0,割煤高位,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,2.28,30,正常
959,2024-04-08 02:36:00,2024-04-08 02:36:00,1.0,割煤高位,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3.417,30,残差异常：采煤机_截割部位_右滚筒_电机_电流 偏高（残差 Z-score=3.4，实际=215.0 vs 预测=74.4）
960,2024-04-08 02:42:00,2024-04-08 02:44:00,3.0,割煤中位,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3.273,90,单变量异常：采煤机_截割部位_左滚筒_电机_电流（z-score=3.3，实际=238.0，均值=95.5±43.5）
961,2024-04-08 02:55:00,2024-04-08 02:55:00,1.0,割煤中位,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,5.792,30,残差异常：采煤机_油泵_右电机_电流 偏高（残差 Z-score=5.8，实际=53.0 vs 预测=17.0）
962,2024-04-08 03:20:00,2024-04-08 03:20:00,1.0,割煤中位,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,5.173,30,正常
963,2024-04-08 03:22:00,2024-04-08 03:22:00,1.0,割煤高位,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,4.636,30,正常
964,2024-04-08 03:45:00,2024-04-08 03:46:00,2.0,待机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,6076.997,60,Mahalanobis 距离=6077.0（阈值=18.5）。主要贡献特征：PC2 (84.2%); PC3 (15.2%)。
965,2024-04-08 03:49:00,2024-04-08 03:49:00,1.0,割煤中位,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,5.095,30,正常
966,2024-04-08 03:56:00,2024-04-08 03:57:00,2.0,调架中,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,8.384,60,正常
967,2024-04-08 04:00:00,2024-04-08 04:11:00,12.0,割煤中位,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,7.395,360,正常
968,2024-04-08 04:23:00,2024-04-08 04:24:00,2.0,割煤中位,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,6.436,60,残差异常：采煤机_油泵_右电机_电流 偏高（残差 Z-score=6.4，实际=57.0 vs 预测=17.0）
969,2024-04-08 04:29:00,2024-04-08 04:29:00,1.0,待机-高位,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,1863.141,30,Mahalanobis 距离=1863.1（阈值=18.5）。主要贡献特征：PC2 (65.6%); PC3 (34.4%)。
970,2024-04-08 04:31:00,2024-04-08 04:31:00,1.0,待机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,2568.394,30,Mahalanobis 距离=2568.4（阈值=18.5）。主要贡献特征：PC2 (66.8%); PC3 (32.6%)。
971,2024-04-08 04:38:00,2024-04-08 04:39:00,2.0,待机-高位,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,1649.827,60,Mahalanobis 距离=1649.8（阈值=18.5）。主要贡献特征：PC2 (64.0%); PC3 (35.9%)。
972,2024-04-08 04:54:00,2024-04-08 04:54:00,1.0,割煤高位,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,4.026,30,正常
973,2024-04-08 05:00:00,2024-04-08 05:00:00,1.0,待机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3299.899,30,Mahalanobis 距离=3299.9（阈值=18.5）。主要贡献特征：PC2 (61.4%); PC3 (38.0%)。
974,2024-04-08 05:03:00,2024-04-08 05:06:00,4.0,待机-高位,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,1644.494,120,Mahalanobis 距离=1644.5（阈值=18.5）。主要贡献特征：PC2 (61.8%); PC3 (38.2%)。
975,2024-04-08 05:48:00,2024-04-08 05:51:00,4.0,待机-高位,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,2624.179,120,Mahalanobis 距离=2624.2（阈值=18.5）。主要贡献特征：PC2 (69.9%); PC3 (29.6%)。
976,2024-04-08 06:14:00,2024-04-08 06:17:00,4.0,待机-高位,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,2450.2,120,Mahalanobis 距离=2450.2（阈值=18.5）。主要贡献特征：PC2 (81.7%); PC3 (17.8%)。
977,2024-04-08 06:22:00,2024-04-08 06:23:00,2.0,待机-高位,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,4000.324,60,Mahalanobis 距离=4000.3（阈值=18.5）。主要贡献特征：PC2 (78.4%); PC3 (21.3%)。
978,2024-04-08 06:26:00,2024-04-08 06:29:00,4.0,待机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,2714.227,120,Mahalanobis 距离=2714.2（阈值=18.5）。主要贡献特征：PC2 (72.1%); PC3 (25.8%); PC4 (2.2%)。
979,2024-04-08 06:31:00,2024-04-08 06:31:00,1.0,待机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,18.878,30,Mahalanobis 距离=18.9（阈值=18.5）。主要贡献特征：PC2 (49.6%); PC3 (48.6%); PC4 (1.8%)。
980,2024-04-08 06:33:00,2024-04-08 06:33:00,1.0,割煤中位,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,5.173,30,正常
981,2024-04-08 06:37:00,2024-04-08 06:39:00,3.0,割煤中位,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3.511,90,正常
982,2024-04-08 06:42:00,2024-04-08 06:42:00,1.0,待机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,2262.546,30,Mahalanobis 距离=2262.5（阈值=18.5）。主要贡献特征：PC2 (66.3%); PC3 (32.4%); PC4 (1.3%)。
983,2024-04-08 06:44:00,2024-04-08 06:45:00,2.0,调架中,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,5.473,60,正常
984,2024-04-08 06:47:00,2024-04-08 06:54:00,8.0,待机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,8625.99,240,Mahalanobis 距离=8626.0（阈值=18.5）。主要贡献特征：PC2 (91.0%); PC3 (8.4%)。
985,2024-04-08 06:57:00,2024-04-08 06:57:00,1.0,割煤中位,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3.474,30,残差异常：采煤机_截割部位_右滚筒_电机_电流 偏高（残差 Z-score=3.5，实际=197.0 vs 预测=75.8）
986,2024-04-08 07:15:00,2024-04-08 07:16:00,2.0,待机-高位,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,5216.463,60,Mahalanobis 距离=5216.5（阈值=18.5）。主要贡献特征：PC2 (87.5%); PC3 (12.3%)。
987,2024-04-08 07:19:00,2024-04-08 07:19:00,1.0,调架中,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3.098,30,残差异常：采煤机_牵引部位_右电机_电流 偏高（残差 Z-score=3.1，实际=186.0 vs 预测=38.8）
988,2024-04-08 07:22:00,2024-04-08 07:25:00,4.0,待机-高位,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,1677.996,120,Mahalanobis 距离=1678.0（阈值=18.5）。主要贡献特征：PC2 (63.1%); PC3 (35.8%); PC4 (1.1%)。
989,2024-04-08 08:28:00,2024-04-08 08:34:00,7.0,待机-高位,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,1892.303,210,Mahalanobis 距离=1892.3（阈值=18.5）。主要贡献特征：PC2 (94.4%); PC4 (5.0%)。
990,2024-04-08 08:56:00,2024-04-08 08:56:00,1.0,待机-高位,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,13.712,30,正常
991,2024-04-08 09:02:00,2024-04-08 09:06:00,5.0,待机-高位,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,531.353,150,Mahalanobis 距离=531.4（阈值=18.5）。主要贡献特征：PC3 (52.9%); PC4 (29.8%); PC2 (17.2%)。
992,2024-04-08 09:11:00,2024-04-08 09:12:00,2.0,割煤高位,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,6.979,60,正常
993,2024-04-08 09:14:00,2024-04-08 09:17:00,4.0,割煤中位,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,2.614,120,正常
994,2024-04-08 09:23:00,2024-04-08 09:23:00,1.0,割煤中位,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,4.405,30,正常
995,2024-04-08 09:28:00,2024-04-08 09:28:00,1.0,割煤高位,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,1.941,30,正常
996,2024-04-08 09:42:00,2024-04-08 09:42:00,1.0,调架中,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3.186,30,残差异常：采煤机_牵引部位_右电机_电流 偏高（残差 Z-score=3.2，实际=190.0 vs 预测=38.6）
997,2024-04-08 09:49:00,2024-04-08 09:49:00,1.0,割煤高位,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,4.057,30,残差异常：采煤机_油泵_右电机_电流 偏高（残差 Z-score=4.1，实际=48.0 vs 预测=18.0）
998,2024-04-08 10:03:00,2024-04-08 10:06:00,4.0,待机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3138.609,120,Mahalanobis 距离=3138.6（阈值=18.5）。主要贡献特征：PC2 (77.6%); PC3 (21.8%)。
999,2024-04-08 10:08:00,2024-04-08 10:08:00,1.0,待机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,14.156,30,正常
1000,2024-04-08 10:10:00,2024-04-08 10:18:00,9.0,待机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,1848.574,270,Mahalanobis 距离=1848.6（阈值=18.5）。主要贡献特征：PC2 (80.9%); PC3 (19.0%)。
1001,2024-04-08 11:47:00,2024-04-08 11:49:00,3.0,待机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,0.968,90,正常
1002,2024-04-08 13:15:00,2024-04-08 13:15:00,1.0,待机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,15.98,30,正常
1003,2024-04-08 13:48:00,2024-04-08 13:55:00,8.0,待机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,31.781,240,Mahalanobis 距离=31.8（阈值=18.5）。主要贡献特征：PC3 (73.4%); PC2 (16.0%); PC4 (5.8%)。
1004,2024-04-08 14:22:00,2024-04-08 14:22:00,1.0,待机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,12.183,30,正常
1005,2024-04-08 14:38:00,2024-04-08 14:42:00,5.0,待机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,10939.451,150,Mahalanobis 距离=10939.5（阈值=18.5）。主要贡献特征：PC4 (50.6%); PC3 (34.6%); PC2 (14.8%)。
1006,2024-04-08 15:56:00,2024-04-08 16:17:00,22.0,待机-高位,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,1981.72,660,Mahalanobis 距离=1981.7（阈值=18.5）。主要贡献特征：PC2 (69.3%); PC3 (30.6%)。
1007,2024-04-08 16:19:00,2024-04-08 16:20:00,2.0,割煤中位,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,6.07,60,正常
1008,2024-04-08 16:22:00,2024-04-08 16:25:00,4.0,割煤中位,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3.335,120,残差异常：采煤机_破碎机_电机_电流 偏高（残差 Z-score=3.3，实际=37.0 vs 预测=0.0）
1009,2024-04-08 16:28:00,2024-04-08 16:30:00,3.0,割煤中位,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3.148,90,正常
1010,2024-04-08 16:34:00,2024-04-08 16:34:00,1.0,调架中,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3.428,30,残差异常：采煤机_截割部位_左滚筒_电机_温度 偏高（残差 Z-score=3.4，实际=73.0 vs 预测=57.2）
1011,2024-04-08 16:41:00,2024-04-08 16:44:00,4.0,待机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,1539.088,120,Mahalanobis 距离=1539.1（阈值=18.5）。主要贡献特征：PC2 (63.7%); PC3 (35.7%)。
1012,2024-04-08 16:47:00,2024-04-08 17:13:00,27.0,待机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3640.293,810,Mahalanobis 距离=3640.3（阈值=18.5）。主要贡献特征：PC2 (97.6%); PC4 (2.1%)。
1013,2024-04-08 17:15:00,2024-04-08 17:59:00,45.0,待机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,4841.278,1350,Mahalanobis 距离=4841.3（阈值=18.5）。主要贡献特征：PC3 (61.2%); PC2 (22.8%); PC4 (16.1%)。
1014,2024-04-08 18:01:00,2024-04-08 18:07:00,7.0,调架中,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,6.552,210,正常
1015,2024-04-08 18:11:00,2024-04-08 18:11:00,1.0,割煤中位,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3.637,30,正常
1016,2024-04-08 18:14:00,2024-04-08 18:14:00,1.0,割煤中位,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,5.019,30,正常
1017,2024-04-08 18:18:00,2024-04-08 18:21:00,4.0,割煤高位,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,8.145,120,残差异常：采煤机_截割部位_左滚筒_电机_温度 偏高（残差 Z-score=8.1，实际=91.0 vs 预测=67.6）
1018,2024-04-08 18:23:00,2024-04-08 18:23:00,1.0,调架中,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3.303,30,正常
1019,2024-04-08 18:25:00,2024-04-08 18:28:00,4.0,割煤高位,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,4.608,120,残差异常：采煤机_破碎机_电机_电流 偏高（残差 Z-score=4.6，实际=54.0 vs 预测=0.0）
1020,2024-04-08 18:30:00,2024-04-08 18:30:00,1.0,割煤高位,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,2.633,30,单变量异常：采煤机_截割部位_左滚筒_电机_温度（z-score=2.6，实际=90.0，均值=72.7±6.6）
1021,2024-04-08 18:34:00,2024-04-08 18:35:00,2.0,待机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,4275.488,60,Mahalanobis 距离=4275.5（阈值=18.5）。主要贡献特征：PC2 (78.9%); PC3 (20.4%)。
1022,2024-04-08 18:40:00,2024-04-08 18:43:00,4.0,待机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,1920.165,120,Mahalanobis 距离=1920.2（阈值=18.5）。主要贡献特征：PC2 (66.4%); PC3 (33.1%)。
1023,2024-04-08 18:46:00,2024-04-08 18:49:00,4.0,待机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,1704.783,120,Mahalanobis 距离=1704.8（阈值=18.5）。主要贡献特征：PC2 (72.7%); PC3 (27.0%)。
1024,2024-04-08 18:53:00,2024-04-08 18:53:00,1.0,调架中,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3.505,30,正常
1025,2024-04-08 18:56:00,2024-04-08 18:56:00,1.0,割煤高位,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,2.865,30,正常
1026,2024-04-08 18:59:00,2024-04-08 19:03:00,5.0,待机-高位,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3399.163,150,Mahalanobis 距离=3399.2（阈值=18.5）。主要贡献特征：PC2 (91.9%); PC3 (7.9%)。
1027,2024-04-08 19:05:00,2024-04-08 19:06:00,2.0,割煤高位,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,4.196,60,正常
