事件ID,开始时间,结束时间,时长_分钟,工况,方法集,严重度,触发行数,归因摘要
1621,2024-04-19 23:49:00,2024-04-19 23:58:00,10.0,轻载,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,7126.913,340,Mahalanobis 距离=7126.9（阈值=18.5）。主要贡献特征：PC2 (88.1%); PC3 (10.7%); PC4 (1.1%)。
1622,2024-04-20 00:00:00,2024-04-20 00:00:00,1.0,重载,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,11.426,34,正常
1623,2024-04-20 00:13:00,2024-04-20 00:13:00,1.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3684.025,34,Mahalanobis 距离=3684.0（阈值=18.5）。主要贡献特征：PC2 (76.8%); PC3 (22.6%)。
1624,2024-04-20 00:21:00,2024-04-20 00:21:00,1.0,重载,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3.767,34,正常
1625,2024-04-20 00:34:00,2024-04-20 00:37:00,4.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,2074.883,136,Mahalanobis 距离=2074.9（阈值=18.5）。主要贡献特征：PC2 (58.2%); PC3 (41.5%)。
1626,2024-04-20 00:39:00,2024-04-20 00:48:00,10.0,重载,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,2.91,340,正常
1627,2024-04-20 00:50:00,2024-04-20 00:50:00,1.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,2559.614,34,Mahalanobis 距离=2559.6（阈值=18.5）。主要贡献特征：PC2 (64.3%); PC3 (35.4%)。
1628,2024-04-20 00:54:00,2024-04-20 00:57:00,4.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,1851.48,136,Mahalanobis 距离=1851.5（阈值=18.5）。主要贡献特征：PC2 (71.2%); PC3 (26.7%); PC4 (2.1%)。
1629,2024-04-20 01:01:00,2024-04-20 01:01:00,1.0,重载,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3.405,34,残差异常：采煤机_破碎机_电机_电流 偏高（残差 Z-score=3.4，实际=38.0 vs 预测=0.0）
1630,2024-04-20 01:04:00,2024-04-20 01:04:00,1.0,重载,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,2.329,34,正常
1631,2024-04-20 01:08:00,2024-04-20 01:12:00,5.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,4454.863,170,Mahalanobis 距离=4454.9（阈值=18.5）。主要贡献特征：PC2 (78.1%); PC3 (21.6%)。
1632,2024-04-20 01:14:00,2024-04-20 01:14:00,1.0,重载,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3.047,34,残差异常：采煤机_破碎机_电机_电流 偏高（残差 Z-score=3.0，实际=34.0 vs 预测=0.0）
1633,2024-04-20 01:18:00,2024-04-20 01:20:00,3.0,重载,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3.445,102,正常
1634,2024-04-20 01:22:00,2024-04-20 01:26:00,5.0,重载,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,7.22,170,单变量异常：采煤机_油泵_左油箱_油压（z-score=7.2，实际=25.6，均值=3.3±3.1）
1635,2024-04-20 01:38:00,2024-04-20 01:38:00,1.0,重载,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3.919,34,正常
1636,2024-04-20 01:50:00,2024-04-20 01:50:00,1.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3001.305,34,Mahalanobis 距离=3001.3（阈值=18.5）。主要贡献特征：PC2 (77.3%); PC3 (21.8%)。
1637,2024-04-20 01:52:00,2024-04-20 01:52:00,1.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,2114.271,34,Mahalanobis 距离=2114.3（阈值=18.5）。主要贡献特征：PC2 (71.6%); PC3 (26.8%); PC4 (1.6%)。
1638,2024-04-20 01:59:00,2024-04-20 01:59:00,1.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,5982.282,34,Mahalanobis 距离=5982.3（阈值=18.5）。主要贡献特征：PC2 (85.9%); PC3 (14.1%)。
1639,2024-04-20 02:12:00,2024-04-20 02:13:00,2.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,2268.129,68,Mahalanobis 距离=2268.1（阈值=18.5）。主要贡献特征：PC2 (69.5%); PC3 (29.2%); PC4 (1.3%)。
1640,2024-04-20 02:19:00,2024-04-20 02:27:00,9.0,重载,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,6.444,306,正常
1641,2024-04-20 02:32:00,2024-04-20 02:32:00,1.0,重载,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,6.251,34,正常
1642,2024-04-20 02:49:00,2024-04-20 02:49:00,1.0,重载,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,4.203,34,残差异常：采煤机_油泵_右电机_电流 偏高（残差 Z-score=4.2，实际=46.0 vs 预测=18.8）
1643,2024-04-20 03:02:00,2024-04-20 03:02:00,1.0,重载,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,5.91,34,正常
1644,2024-04-20 03:25:00,2024-04-20 03:25:00,1.0,重载,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,5.049,34,正常
1645,2024-04-20 03:44:00,2024-04-20 03:48:00,5.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,2655.515,170,Mahalanobis 距离=2655.5（阈值=18.5）。主要贡献特征：PC2 (61.8%); PC3 (37.3%)。
1646,2024-04-20 03:53:00,2024-04-20 03:56:00,4.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,1962.858,136,Mahalanobis 距离=1962.9（阈值=18.5）。主要贡献特征：PC2 (64.7%); PC3 (35.3%)。
1647,2024-04-20 04:15:00,2024-04-20 04:24:00,10.0,重载,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,5.4,340,正常
1648,2024-04-20 04:37:00,2024-04-20 04:40:00,4.0,重载,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3.374,136,正常
1649,2024-04-20 04:42:00,2024-04-20 04:42:00,1.0,重载,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3.108,34,残差异常：采煤机_牵引部位_左电机_电流 偏高（残差 Z-score=3.1，实际=164.0 vs 预测=20.4）
1650,2024-04-20 04:58:00,2024-04-20 04:58:00,1.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3103.444,34,Mahalanobis 距离=3103.4（阈值=18.5）。主要贡献特征：PC2 (78.0%); PC3 (22.0%)。
1651,2024-04-20 05:05:00,2024-04-20 05:12:00,8.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,2173.528,272,Mahalanobis 距离=2173.5（阈值=18.5）。主要贡献特征：PC2 (73.9%); PC3 (25.6%)。
1652,2024-04-20 05:22:00,2024-04-20 05:26:00,5.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,1862.785,170,Mahalanobis 距离=1862.8（阈值=18.5）。主要贡献特征：PC2 (82.0%); PC3 (17.4%)。
1653,2024-04-20 05:42:00,2024-04-20 05:42:00,1.0,重载,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,7.436,34,正常
1654,2024-04-20 05:46:00,2024-04-20 05:49:00,4.0,重载,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,4.079,136,正常
1655,2024-04-20 05:54:00,2024-04-20 05:57:00,4.0,重载,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,5.191,136,正常
1656,2024-04-20 06:27:00,2024-04-20 06:27:00,1.0,重载,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,2.316,34,正常
1657,2024-04-20 06:30:00,2024-04-20 06:30:00,1.0,重载,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,5.215,34,正常
1658,2024-04-20 06:33:00,2024-04-20 06:37:00,5.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,2386.025,170,Mahalanobis 距离=2386.0（阈值=18.5）。主要贡献特征：PC2 (59.8%); PC3 (39.9%)。
1659,2024-04-20 07:04:00,2024-04-20 07:04:00,1.0,重载,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3.338,34,残差异常：采煤机_油泵_左油箱_油压 偏高（残差 Z-score=3.3，实际=13.5 vs 预测=2.4）
1660,2024-04-20 07:07:00,2024-04-20 07:07:00,1.0,重载,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,7.029,34,正常
1661,2024-04-20 07:33:00,2024-04-20 07:33:00,1.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,2439.951,34,Mahalanobis 距离=2440.0（阈值=18.5）。主要贡献特征：PC2 (72.9%); PC3 (26.8%)。
1662,2024-04-20 07:37:00,2024-04-20 07:37:00,1.0,重载,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,5.244,34,正常
1663,2024-04-20 07:50:00,2024-04-20 07:56:00,7.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3811.598,238,Mahalanobis 距离=3811.6（阈值=18.5）。主要贡献特征：PC2 (77.7%); PC3 (20.4%); PC4 (1.9%)。
1664,2024-04-20 08:08:00,2024-04-20 08:08:00,1.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3844.031,34,Mahalanobis 距离=3844.0（阈值=18.5）。主要贡献特征：PC2 (77.8%); PC3 (20.2%); PC4 (2.0%)。
1665,2024-04-20 08:15:00,2024-04-20 08:17:00,3.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,8571.351,102,Mahalanobis 距离=8571.4（阈值=18.5）。主要贡献特征：PC2 (91.2%); PC3 (7.6%); PC4 (1.2%)。
1666,2024-04-20 08:19:00,2024-04-20 08:19:00,1.0,重载,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,4.194,34,残差异常：采煤机_截割部位_左滚筒_电机_电流 偏高（残差 Z-score=4.2，实际=316.0 vs 预测=67.6）
1667,2024-04-20 08:27:00,2024-04-20 08:30:00,4.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,2596.661,136,Mahalanobis 距离=2596.7（阈值=18.5）。主要贡献特征：PC2 (73.1%); PC3 (26.6%)。
1668,2024-04-20 08:33:00,2024-04-20 08:33:00,1.0,重载,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,5.405,34,正常
1669,2024-04-20 09:24:00,2024-04-20 09:27:00,4.0,轻载,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,1.661,136,正常
1670,2024-04-20 10:06:00,2024-04-20 10:10:00,5.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,484.478,170,Mahalanobis 距离=484.5（阈值=18.5）。主要贡献特征：PC3 (58.9%); PC2 (23.6%); PC4 (17.5%)。
1671,2024-04-20 10:26:00,2024-04-20 13:51:00,206.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,1271.504,7004,Mahalanobis 距离=1271.5（阈值=18.5）。主要贡献特征：PC3 (59.1%); PC2 (21.2%); PC4 (19.7%)。
1672,2024-04-20 13:53:00,2024-04-20 13:56:00,4.0,轻载,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,1469.998,136,Mahalanobis 距离=1470.0（阈值=18.5）。主要贡献特征：PC3 (62.9%); PC2 (23.0%); PC4 (14.1%)。
1673,2024-04-20 16:14:00,2024-04-20 16:17:00,4.0,轻载,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,2.269,136,正常
1674,2024-04-20 16:42:00,2024-04-20 16:45:00,4.0,轻载,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,16.151,136,正常
1675,2024-04-20 18:23:00,2024-04-20 18:27:00,5.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,20.405,170,Mahalanobis 距离=20.4（阈值=18.5）。主要贡献特征：PC2 (70.0%); PC3 (27.0%); PC1 (3.0%)。
1676,2024-04-20 18:32:00,2024-04-20 19:08:00,37.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,1713.341,1258,Mahalanobis 距离=1713.3（阈值=18.5）。主要贡献特征：PC2 (55.2%); PC3 (44.7%)。
1677,2024-04-20 19:13:00,2024-04-20 19:24:00,12.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3803.876,408,Mahalanobis 距离=3803.9（阈值=18.5）。主要贡献特征：PC2 (74.4%); PC3 (23.0%); PC4 (2.6%)。
1678,2024-04-20 19:26:00,2024-04-20 19:29:00,4.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,669.202,136,Mahalanobis 距离=669.2（阈值=18.5）。主要贡献特征：PC4 (51.8%); PC3 (34.8%); PC2 (13.3%)。
1679,2024-04-20 19:32:00,2024-04-20 19:40:00,9.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,2467.435,306,Mahalanobis 距离=2467.4（阈值=18.5）。主要贡献特征：PC2 (71.3%); PC3 (28.7%)。
1680,2024-04-20 19:46:00,2024-04-20 20:04:00,19.0,重载,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3.492,646,正常
1681,2024-04-20 20:06:00,2024-04-20 20:06:00,1.0,重载,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,7.066,34,正常
1682,2024-04-20 20:11:00,2024-04-20 20:11:00,1.0,重载,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3.495,34,残差异常：采煤机_破碎机_电机_电流 偏高（残差 Z-score=3.5，实际=39.0 vs 预测=0.0）
1683,2024-04-20 20:23:00,2024-04-20 20:26:00,4.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3734.036,136,Mahalanobis 距离=3734.0（阈值=18.5）。主要贡献特征：PC2 (80.9%); PC3 (18.3%)。
1684,2024-04-20 20:31:00,2024-04-20 20:35:00,5.0,重载,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,5.762,170,正常
1685,2024-04-20 20:37:00,2024-04-20 20:40:00,4.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,2001.021,136,Mahalanobis 距离=2001.0（阈值=18.5）。主要贡献特征：PC2 (71.0%); PC3 (28.4%)。
1686,2024-04-20 20:42:00,2024-04-20 20:42:00,1.0,重载,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,2.011,34,正常
1687,2024-04-20 20:51:00,2024-04-20 20:51:00,1.0,重载,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,6.183,34,正常
1688,2024-04-20 20:55:00,2024-04-20 21:04:00,10.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,1092.188,340,Mahalanobis 距离=1092.2（阈值=18.5）。主要贡献特征：PC2 (62.5%); PC3 (35.1%); PC4 (2.4%)。
1689,2024-04-20 21:14:00,2024-04-20 21:14:00,1.0,重载,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3.008,34,残差异常：采煤机_油泵_左电机_电流 偏高（残差 Z-score=3.0，实际=39.0 vs 预测=17.0）
1690,2024-04-20 21:18:00,2024-04-20 21:18:00,1.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3059.278,34,Mahalanobis 距离=3059.3（阈值=18.5）。主要贡献特征：PC2 (83.0%); PC3 (16.8%)。
1691,2024-04-20 21:44:00,2024-04-20 21:44:00,1.0,重载,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,2.04,34,正常
1692,2024-04-20 21:51:00,2024-04-20 21:53:00,3.0,重载,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,5.194,102,正常
1693,2024-04-20 21:57:00,2024-04-20 21:59:00,3.0,重载,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,4.713,102,正常
1694,2024-04-20 22:01:00,2024-04-20 22:03:00,3.0,重载,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,5.369,102,正常
1695,2024-04-20 22:05:00,2024-04-20 22:07:00,3.0,重载,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,6.688,102,正常
1696,2024-04-20 22:12:00,2024-04-20 22:15:00,4.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,4426.284,136,Mahalanobis 距离=4426.3（阈值=18.5）。主要贡献特征：PC2 (82.8%); PC3 (16.8%)。
1697,2024-04-20 22:18:00,2024-04-20 22:20:00,3.0,重载,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,16.104,102,正常
1698,2024-04-20 22:24:00,2024-04-20 22:24:00,1.0,重载,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,5.211,34,正常
1699,2024-04-20 22:41:00,2024-04-20 22:45:00,5.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,2681.353,170,Mahalanobis 距离=2681.4（阈值=18.5）。主要贡献特征：PC2 (61.1%); PC3 (38.0%)。
1700,2024-04-20 22:48:00,2024-04-20 22:48:00,1.0,重载,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,2.49,34,正常
1701,2024-04-20 22:50:00,2024-04-20 22:52:00,3.0,重载,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,2.439,102,正常
1702,2024-04-20 22:57:00,2024-04-20 22:57:00,1.0,重载,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,6.335,34,残差异常：采煤机_油泵_右电机_电流 偏高（残差 Z-score=6.3，实际=58.0 vs 预测=17.0）
1703,2024-04-20 23:13:00,2024-04-20 23:21:00,9.0,重载,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3.631,306,正常
1704,2024-04-20 23:28:00,2024-04-20 23:30:00,3.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3896.703,102,Mahalanobis 距离=3896.7（阈值=18.5）。主要贡献特征：PC2 (77.4%); PC3 (21.8%)。
1705,2024-04-20 23:35:00,2024-04-20 23:35:00,1.0,重载,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,5.029,34,正常
1706,2024-04-20 23:39:00,2024-04-20 23:41:00,3.0,重载,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3.183,102,残差异常：采煤机_油泵_右电机_电流 偏高（残差 Z-score=3.2，实际=39.0 vs 预测=18.4）
1707,2024-04-20 23:54:00,2024-04-20 23:58:00,5.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,2762.534,170,Mahalanobis 距离=2762.5（阈值=18.5）。主要贡献特征：PC2 (93.1%); PC4 (5.9%)。
1708,2024-04-21 00:03:00,2024-04-21 00:06:00,4.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,2147.904,136,Mahalanobis 距离=2147.9（阈值=18.5）。主要贡献特征：PC2 (70.3%); PC3 (29.0%)。
1709,2024-04-21 00:11:00,2024-04-21 00:11:00,1.0,重载,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,4.043,34,正常
1710,2024-04-21 00:19:00,2024-04-21 00:19:00,1.0,重载,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,5.6,34,正常
1711,2024-04-21 00:27:00,2024-04-21 00:27:00,1.0,重载,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3.692,34,残差异常：采煤机_油泵_左电机_电流 偏高（残差 Z-score=3.7，实际=44.0 vs 预测=17.0）
1712,2024-04-21 00:29:00,2024-04-21 00:29:00,1.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,5334.721,34,Mahalanobis 距离=5334.7（阈值=18.5）。主要贡献特征：PC2 (84.8%); PC3 (14.7%)。
1713,2024-04-21 00:31:00,2024-04-21 00:34:00,4.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,4404.903,136,Mahalanobis 距离=4404.9（阈值=18.5）。主要贡献特征：PC2 (86.4%); PC3 (13.4%)。
1714,2024-04-21 00:39:00,2024-04-21 00:41:00,3.0,重载,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,5.443,102,正常
1715,2024-04-21 00:48:00,2024-04-21 00:48:00,1.0,重载,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,4.868,34,残差异常：采煤机_油泵_左电机_电流 偏高（残差 Z-score=4.9，实际=52.0 vs 预测=16.4）
1716,2024-04-21 01:03:00,2024-04-21 01:03:00,1.0,重载,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,4.11,34,正常
1717,2024-04-21 01:07:00,2024-04-21 01:12:00,6.0,重载,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,6.189,204,正常
1718,2024-04-21 01:17:00,2024-04-21 01:19:00,3.0,重载,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3.43,102,正常
1719,2024-04-21 01:21:00,2024-04-21 01:21:00,1.0,重载,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,5.859,34,正常
1720,2024-04-21 01:29:00,2024-04-21 01:29:00,1.0,重载,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3.235,34,残差异常：采煤机_油泵_左油箱_油压 偏高（残差 Z-score=3.2，实际=13.2 vs 预测=2.4）
1721,2024-04-21 01:35:00,2024-04-21 01:35:00,1.0,重载,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3.245,34,残差异常：采煤机_油泵_右电机_电流 偏高（残差 Z-score=3.2，实际=38.0 vs 预测=17.0）
1722,2024-04-21 01:38:00,2024-04-21 01:38:00,1.0,重载,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,7.066,34,正常
1723,2024-04-21 01:41:00,2024-04-21 01:43:00,3.0,重载,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,2.515,102,正常
1724,2024-04-21 01:46:00,2024-04-21 01:46:00,1.0,重载,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,2.059,34,正常
1725,2024-04-21 01:53:00,2024-04-21 01:53:00,1.0,重载,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,5.474,34,正常
1726,2024-04-21 01:56:00,2024-04-21 01:56:00,1.0,重载,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,6.452,34,残差异常：采煤机_破碎机_电机_电流 偏高（残差 Z-score=6.5，实际=72.0 vs 预测=0.0）
1727,2024-04-21 02:09:00,2024-04-21 02:10:00,2.0,重载,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,24.464,68,残差异常：采煤机_破碎机_电机_电流 偏高（残差 Z-score=24.5，实际=273.0 vs 预测=0.0）
1728,2024-04-21 02:12:00,2024-04-21 02:15:00,4.0,重载,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,4.828,136,正常
1729,2024-04-21 02:23:00,2024-04-21 02:23:00,1.0,重载,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3.917,34,正常
1730,2024-04-21 02:26:00,2024-04-21 02:26:00,1.0,重载,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,4.02,34,残差异常：采煤机_油泵_左电机_电流 偏高（残差 Z-score=4.0，实际=46.0 vs 预测=16.6）
1731,2024-04-21 02:34:00,2024-04-21 02:37:00,4.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,2372.085,136,Mahalanobis 距离=2372.1（阈值=18.5）。主要贡献特征：PC2 (90.2%); PC4 (7.8%); PC3 (2.0%)。
1732,2024-04-21 02:43:00,2024-04-21 02:45:00,3.0,重载,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,5.444,102,正常
1733,2024-04-21 02:47:00,2024-04-21 02:47:00,1.0,重载,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,4.357,34,残差异常：采煤机_油泵_右电机_电流 偏高（残差 Z-score=4.4，实际=46.0 vs 预测=17.8）
1734,2024-04-21 02:54:00,2024-04-21 02:54:00,1.0,重载,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3.965,34,残差异常：采煤机_油泵_左电机_电流 偏高（残差 Z-score=4.0，实际=46.0 vs 预测=17.0）
1735,2024-04-21 02:58:00,2024-04-21 03:00:00,3.0,重载,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,2.4,102,正常
1736,2024-04-21 03:04:00,2024-04-21 03:08:00,5.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,2239.492,170,Mahalanobis 距离=2239.5（阈值=18.5）。主要贡献特征：PC2 (69.4%); PC3 (28.7%); PC4 (1.9%)。
1737,2024-04-21 03:15:00,2024-04-21 03:27:00,13.0,重载,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,5.256,442,正常
1738,2024-04-21 03:30:00,2024-04-21 03:36:00,7.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,2976.105,238,Mahalanobis 距离=2976.1（阈值=18.5）。主要贡献特征：PC2 (81.6%); PC3 (18.4%)。
1739,2024-04-21 03:38:00,2024-04-21 03:38:00,1.0,重载,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,6.86,34,残差异常：采煤机_油泵_右电机_电流 偏高（残差 Z-score=6.9，实际=62.0 vs 预测=17.6）
