事件ID,开始时间,结束时间,时长_分钟,工况,方法集,严重度,触发行数,归因摘要
1904,2024-04-18 22:10:00,2024-04-18 22:11:00,2.0,待机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,4563.546,76,Mahalanobis 距离=4563.5（阈值=18.5）。主要贡献特征：PC1 (93.0%); PC3 (4.9%); PC4 (2.1%)。
1905,2024-04-18 22:20:00,2024-04-18 22:24:00,5.0,重载牵引,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,5.784,190,正常
1906,2024-04-18 22:30:00,2024-04-18 22:31:00,2.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,2553.439,76,Mahalanobis 距离=2553.4（阈值=18.5）。主要贡献特征：PC1 (96.2%); PC4 (2.3%); PC3 (1.5%)。
1907,2024-04-18 22:36:00,2024-04-18 22:38:00,3.0,重载牵引,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,5.822,114,正常
1908,2024-04-18 22:43:00,2024-04-18 22:43:00,1.0,重载牵引,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,4.851,38,残差异常：采煤机_油泵_右电机_电流 偏高（残差 Z-score=4.9，实际=49.0 vs 预测=16.8）
1909,2024-04-18 22:46:00,2024-04-18 22:47:00,2.0,待机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,4846.429,76,Mahalanobis 距离=4846.4（阈值=18.5）。主要贡献特征：PC1 (81.6%); PC3 (16.7%); PC4 (1.6%)。
1910,2024-04-18 22:49:00,2024-04-18 22:50:00,2.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,1782.023,76,Mahalanobis 距离=1782.0（阈值=18.5）。主要贡献特征：PC1 (78.5%); PC3 (18.7%); PC4 (2.8%)。
1911,2024-04-18 22:53:00,2024-04-18 22:53:00,1.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,1151.522,38,Mahalanobis 距离=1151.5（阈值=18.5）。主要贡献特征：PC1 (63.8%); PC3 (32.7%); PC4 (3.6%)。
1912,2024-04-18 23:06:00,2024-04-18 23:06:00,1.0,重载牵引,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,2.636,38,正常
1913,2024-04-18 23:09:00,2024-04-18 23:09:00,1.0,待机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3551.477,38,Mahalanobis 距离=3551.5（阈值=18.5）。主要贡献特征：PC1 (66.4%); PC3 (33.5%)。
1914,2024-04-18 23:11:00,2024-04-18 23:12:00,2.0,待机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,4160.596,76,Mahalanobis 距离=4160.6（阈值=18.5）。主要贡献特征：PC1 (81.5%); PC3 (18.5%)。
1915,2024-04-18 23:16:00,2024-04-18 23:18:00,3.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,1138.514,114,Mahalanobis 距离=1138.5（阈值=18.5）。主要贡献特征：PC1 (72.6%); PC3 (27.0%)。
1916,2024-04-18 23:22:00,2024-04-18 23:28:00,7.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,1162.483,266,Mahalanobis 距离=1162.5（阈值=18.5）。主要贡献特征：PC1 (74.9%); PC3 (24.9%)。
1917,2024-04-18 23:43:00,2024-04-18 23:49:00,7.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,257.576,266,Mahalanobis 距离=257.6（阈值=18.5）。主要贡献特征：PC1 (60.8%); PC3 (38.6%)。
1918,2024-04-19 00:24:00,2024-04-19 00:28:00,5.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,498.653,190,Mahalanobis 距离=498.7（阈值=18.5）。主要贡献特征：PC1 (65.0%); PC3 (34.9%)。
1919,2024-04-19 00:50:00,2024-04-19 00:51:00,2.0,待机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3609.525,76,Mahalanobis 距离=3609.5（阈值=18.5）。主要贡献特征：PC1 (83.6%); PC4 (12.3%); PC3 (4.1%)。
1920,2024-04-19 00:53:00,2024-04-19 00:53:00,1.0,待机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3544.608,38,Mahalanobis 距离=3544.6（阈值=18.5）。主要贡献特征：PC1 (83.1%); PC4 (14.9%); PC3 (2.0%)。
1921,2024-04-19 00:56:00,2024-04-19 01:05:00,10.0,待机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3602.806,380,Mahalanobis 距离=3602.8（阈值=18.5）。主要贡献特征：PC1 (81.7%); PC4 (18.0%)。
1922,2024-04-19 01:08:00,2024-04-19 01:08:00,1.0,待机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3671.087,38,Mahalanobis 距离=3671.1（阈值=18.5）。主要贡献特征：PC1 (83.7%); PC4 (13.0%); PC3 (3.3%)。
1923,2024-04-19 01:19:00,2024-04-19 01:22:00,4.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,1565.089,152,Mahalanobis 距离=1565.1（阈值=18.5）。主要贡献特征：PC1 (95.4%); PC4 (3.3%); PC3 (1.3%)。
1924,2024-04-19 01:24:00,2024-04-19 01:25:00,2.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,343.851,76,Mahalanobis 距离=343.9（阈值=18.5）。主要贡献特征：PC1 (80.2%); PC3 (10.8%); PC4 (8.9%)。
1925,2024-04-19 01:38:00,2024-04-19 01:38:00,1.0,重载牵引,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,4.994,38,正常
1926,2024-04-19 01:40:00,2024-04-19 01:40:00,1.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,1597.634,38,Mahalanobis 距离=1597.6（阈值=18.5）。主要贡献特征：PC1 (93.1%); PC3 (6.9%)。
1927,2024-04-19 01:49:00,2024-04-19 01:49:00,1.0,重载牵引,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3.043,38,残差异常：采煤机_截割部位_左滚筒_电机_电流 偏高（残差 Z-score=3.0，实际=185.0 vs 预测=62.4）
1928,2024-04-19 01:57:00,2024-04-19 01:57:00,1.0,待机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,6934.31,38,Mahalanobis 距离=6934.3（阈值=18.5）。主要贡献特征：PC1 (99.0%)。
1929,2024-04-19 02:20:00,2024-04-19 02:20:00,1.0,重载牵引,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,4.52,38,残差异常：采煤机_油泵_右电机_电流 偏高（残差 Z-score=4.5，实际=47.0 vs 预测=17.0）
1930,2024-04-19 02:35:00,2024-04-19 02:35:00,1.0,待机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,4278.928,38,Mahalanobis 距离=4278.9（阈值=18.5）。主要贡献特征：PC1 (87.0%); PC3 (12.9%)。
1931,2024-04-19 02:46:00,2024-04-19 02:46:00,1.0,重载牵引,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3.302,38,正常
1932,2024-04-19 02:53:00,2024-04-19 02:55:00,3.0,待机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,4513.221,114,Mahalanobis 距离=4513.2（阈值=18.5）。主要贡献特征：PC1 (92.5%); PC4 (7.4%)。
1933,2024-04-19 02:59:00,2024-04-19 03:01:00,3.0,待机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,5110.219,114,Mahalanobis 距离=5110.2（阈值=18.5）。主要贡献特征：PC1 (86.0%); PC4 (9.4%); PC3 (4.6%)。
1934,2024-04-19 03:03:00,2024-04-19 03:03:00,1.0,重载牵引,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3.571,38,残差异常：采煤机_油泵_左电机_电流 偏高（残差 Z-score=3.6，实际=42.0 vs 预测=16.0）
1935,2024-04-19 03:20:00,2024-04-19 03:20:00,1.0,待机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3762.412,38,Mahalanobis 距离=3762.4（阈值=18.5）。主要贡献特征：PC1 (84.1%); PC4 (12.5%); PC3 (3.4%)。
1936,2024-04-19 03:30:00,2024-04-19 03:30:00,1.0,重载牵引,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,7.219,38,正常
1937,2024-04-19 03:32:00,2024-04-19 03:32:00,1.0,待机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3939.172,38,Mahalanobis 距离=3939.2（阈值=18.5）。主要贡献特征：PC1 (88.0%); PC4 (7.4%); PC3 (4.5%)。
1938,2024-04-19 03:52:00,2024-04-19 03:55:00,4.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,2843.452,152,Mahalanobis 距离=2843.5（阈值=18.5）。主要贡献特征：PC1 (98.8%); PC4 (1.1%)。
1939,2024-04-19 04:15:00,2024-04-19 04:15:00,1.0,重载牵引,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,4.252,38,正常
1940,2024-04-19 04:27:00,2024-04-19 04:28:00,2.0,重载牵引,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,6.144,76,正常
1941,2024-04-19 04:31:00,2024-04-19 04:31:00,1.0,重载牵引,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3.315,38,残差异常：采煤机_油泵_右电机_电流 偏高（残差 Z-score=3.3，实际=39.0 vs 预测=17.0）
1942,2024-04-19 04:34:00,2024-04-19 04:35:00,2.0,待机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3958.608,76,Mahalanobis 距离=3958.6（阈值=18.5）。主要贡献特征：PC1 (75.1%); PC3 (24.9%)。
1943,2024-04-19 04:41:00,2024-04-19 04:42:00,2.0,待机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,4225.142,76,Mahalanobis 距离=4225.1（阈值=18.5）。主要贡献特征：PC1 (86.0%); PC3 (13.7%)。
1944,2024-04-19 04:46:00,2024-04-19 04:47:00,2.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,1416.148,76,Mahalanobis 距离=1416.1（阈值=18.5）。主要贡献特征：PC1 (82.0%); PC3 (18.0%)。
1945,2024-04-19 04:51:00,2024-04-19 04:55:00,5.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,1308.207,190,Mahalanobis 距离=1308.2（阈值=18.5）。主要贡献特征：PC1 (85.8%); PC3 (14.1%)。
1946,2024-04-19 04:58:00,2024-04-19 04:58:00,1.0,重载牵引,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,1.557,38,正常
1947,2024-04-19 05:00:00,2024-04-19 05:01:00,2.0,重载牵引,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3.155,76,残差异常：采煤机_牵引部位_左电机_电流 偏高（残差 Z-score=3.2，实际=182.0 vs 预测=86.6）
1948,2024-04-19 05:03:00,2024-04-19 05:03:00,1.0,待机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,4383.661,38,Mahalanobis 距离=4383.7（阈值=18.5）。主要贡献特征：PC1 (92.3%); PC3 (4.1%); PC4 (3.7%)。
1949,2024-04-19 05:05:00,2024-04-19 05:05:00,1.0,待机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,4161.636,38,Mahalanobis 距离=4161.6（阈值=18.5）。主要贡献特征：PC1 (90.5%); PC3 (4.9%); PC4 (4.6%)。
1950,2024-04-19 05:15:00,2024-04-19 05:16:00,2.0,重载牵引,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,5.123,76,残差异常：采煤机_油泵_右电机_电流 偏高（残差 Z-score=5.1，实际=51.0 vs 预测=17.0）
1951,2024-04-19 05:18:00,2024-04-19 05:19:00,2.0,待机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3547.774,76,Mahalanobis 距离=3547.8（阈值=18.5）。主要贡献特征：PC1 (80.5%); PC4 (10.2%); PC3 (9.2%)。
1952,2024-04-19 05:22:00,2024-04-19 05:23:00,2.0,待机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3779.528,76,Mahalanobis 距离=3779.5（阈值=18.5）。主要贡献特征：PC1 (83.9%); PC4 (13.0%); PC3 (3.0%)。
1953,2024-04-19 05:29:00,2024-04-19 05:29:00,1.0,重载牵引,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,5.424,38,残差异常：采煤机_油泵_右电机_电流 偏高（残差 Z-score=5.4，实际=53.0 vs 预测=17.0）
1954,2024-04-19 05:33:00,2024-04-19 05:34:00,2.0,待机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3587.021,76,Mahalanobis 距离=3587.0（阈值=18.5）。主要贡献特征：PC1 (81.3%); PC4 (12.7%); PC3 (6.0%)。
1955,2024-04-19 05:36:00,2024-04-19 05:36:00,1.0,重载牵引,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3.767,38,残差异常：采煤机_油泵_右电机_电流 偏高（残差 Z-score=3.8，实际=42.0 vs 预测=17.0）
1956,2024-04-19 05:39:00,2024-04-19 05:41:00,3.0,待机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3742.798,114,Mahalanobis 距离=3742.8（阈值=18.5）。主要贡献特征：PC1 (85.9%); PC4 (11.4%); PC3 (2.7%)。
1957,2024-04-19 05:43:00,2024-04-19 05:43:00,1.0,待机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3583.739,38,Mahalanobis 距离=3583.7（阈值=18.5）。主要贡献特征：PC1 (83.9%); PC4 (9.9%); PC3 (6.2%)。
1958,2024-04-19 05:49:00,2024-04-19 05:53:00,5.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,1222.544,190,Mahalanobis 距离=1222.5（阈值=18.5）。主要贡献特征：PC1 (87.5%); PC3 (11.7%)。
1959,2024-04-19 05:58:00,2024-04-19 05:59:00,2.0,重载牵引,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,34.861,76,Mahalanobis 距离=34.9（阈值=18.5）。主要贡献特征：PC1 (99.4%)。
1960,2024-04-19 06:14:00,2024-04-19 06:15:00,2.0,待机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,5387.128,76,Mahalanobis 距离=5387.1（阈值=18.5）。主要贡献特征：PC1 (98.5%); PC4 (1.2%)。
1961,2024-04-19 06:22:00,2024-04-19 06:24:00,3.0,重载牵引,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,4.423,114,残差异常：采煤机_油泵_左电机_电流 偏高（残差 Z-score=4.4，实际=48.0 vs 预测=15.8）
1962,2024-04-19 06:28:00,2024-04-19 06:34:00,7.0,待机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,8121.876,266,Mahalanobis 距离=8121.9（阈值=18.5）。主要贡献特征：PC1 (92.8%); PC3 (6.0%); PC4 (1.2%)。
1963,2024-04-19 06:37:00,2024-04-19 06:37:00,1.0,重载牵引,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,7.181,38,正常
1964,2024-04-19 06:42:00,2024-04-19 06:42:00,1.0,重载牵引,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3.023,38,残差异常：采煤机_截割部位_左滚筒_电机_电流 偏高（残差 Z-score=3.0，实际=209.0 vs 预测=87.2）
1965,2024-04-19 06:46:00,2024-04-19 06:46:00,1.0,重载牵引,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3.983,38,残差异常：采煤机_油泵_左电机_电流 偏高（残差 Z-score=4.0，实际=45.0 vs 预测=16.0）
1966,2024-04-19 06:59:00,2024-04-19 07:01:00,3.0,重载牵引,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3.067,114,单变量异常：采煤机_截割部位_左滚筒_电机_电流（z-score=3.1，实际=226.0，均值=95.4±42.6）
1967,2024-04-19 07:22:00,2024-04-19 07:23:00,2.0,重载牵引,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,4.014,76,残差异常：采煤机_破碎机_电机_电流 偏高（残差 Z-score=4.0，实际=45.0 vs 预测=0.0）
1968,2024-04-19 07:27:00,2024-04-19 07:27:00,1.0,待机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3584.05,38,Mahalanobis 距离=3584.0（阈值=18.5）。主要贡献特征：PC1 (78.5%); PC3 (18.9%); PC4 (2.6%)。
1969,2024-04-19 07:30:00,2024-04-19 07:30:00,1.0,待机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3759.733,38,Mahalanobis 距离=3759.7（阈值=18.5）。主要贡献特征：PC1 (84.1%); PC3 (11.9%); PC4 (3.9%)。
1970,2024-04-19 07:35:00,2024-04-19 07:40:00,6.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,1131.269,228,Mahalanobis 距离=1131.3（阈值=18.5）。主要贡献特征：PC1 (85.9%); PC3 (13.1%); PC4 (1.1%)。
1971,2024-04-19 07:42:00,2024-04-19 07:49:00,8.0,待机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3729.679,304,Mahalanobis 距离=3729.7（阈值=18.5）。主要贡献特征：PC1 (82.2%); PC4 (11.4%); PC3 (6.3%)。
1972,2024-04-19 07:59:00,2024-04-19 08:03:00,5.0,待机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,4040.633,190,Mahalanobis 距离=4040.6（阈值=18.5）。主要贡献特征：PC1 (86.9%); PC4 (10.7%); PC3 (2.4%)。
1973,2024-04-19 08:09:00,2024-04-19 08:09:00,1.0,重载牵引,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,5.736,38,正常
1974,2024-04-19 08:24:00,2024-04-19 08:28:00,5.0,待机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3770.858,190,Mahalanobis 距离=3770.9（阈值=18.5）。主要贡献特征：PC1 (92.6%); PC4 (6.3%); PC3 (1.0%)。
1975,2024-04-19 08:38:00,2024-04-19 08:47:00,10.0,待机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3346.012,380,Mahalanobis 距离=3346.0（阈值=18.5）。主要贡献特征：PC1 (56.5%); PC3 (39.4%); PC4 (4.0%)。
1976,2024-04-19 08:50:00,2024-04-19 08:57:00,8.0,待机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,4580.208,304,Mahalanobis 距离=4580.2（阈值=18.5）。主要贡献特征：PC3 (54.5%); PC1 (43.0%); PC4 (2.5%)。
1977,2024-04-19 09:41:00,2024-04-19 09:57:00,17.0,待机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,4932.707,646,Mahalanobis 距离=4932.7（阈值=18.5）。主要贡献特征：PC3 (53.9%); PC1 (43.8%); PC4 (2.3%)。
1978,2024-04-19 10:09:00,2024-04-19 10:16:00,8.0,待机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,2471.951,304,Mahalanobis 距离=2472.0（阈值=18.5）。主要贡献特征：PC1 (64.3%); PC3 (28.4%); PC4 (7.2%)。
1979,2024-04-19 10:38:00,2024-04-19 11:04:00,27.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,427.681,1026,Mahalanobis 距离=427.7（阈值=18.5）。主要贡献特征：PC1 (74.0%); PC3 (25.0%)。
1980,2024-04-19 11:09:00,2024-04-19 11:15:00,7.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,594.111,266,Mahalanobis 距离=594.1（阈值=18.5）。主要贡献特征：PC1 (73.0%); PC3 (26.4%)。
1981,2024-04-19 11:20:00,2024-04-19 11:28:00,9.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,463.467,342,Mahalanobis 距离=463.5（阈值=18.5）。主要贡献特征：PC1 (68.1%); PC3 (31.4%)。
1982,2024-04-19 11:53:00,2024-04-19 11:59:00,7.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,569.458,266,Mahalanobis 距离=569.5（阈值=18.5）。主要贡献特征：PC1 (74.5%); PC3 (24.7%)。
1983,2024-04-19 12:16:00,2024-04-19 12:37:00,22.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3.381,836,正常
1984,2024-04-19 12:41:00,2024-04-19 12:50:00,10.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,493.533,380,Mahalanobis 距离=493.5（阈值=18.5）。主要贡献特征：PC1 (70.3%); PC3 (28.6%); PC4 (1.2%)。
1985,2024-04-19 12:52:00,2024-04-19 12:56:00,5.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,307.584,190,Mahalanobis 距离=307.6（阈值=18.5）。主要贡献特征：PC1 (59.6%); PC3 (40.2%)。
1986,2024-04-19 12:59:00,2024-04-19 13:14:00,16.0,待机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,2521.879,608,Mahalanobis 距离=2521.9（阈值=18.5）。主要贡献特征：PC1 (64.5%); PC3 (28.1%); PC4 (7.3%)。
1987,2024-04-19 13:16:00,2024-04-19 16:01:00,166.0,待机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,4245.47,6308,Mahalanobis 距离=4245.5（阈值=18.5）。主要贡献特征：PC3 (50.4%); PC1 (47.1%); PC4 (2.5%)。
1988,2024-04-19 16:03:00,2024-04-19 16:10:00,8.0,待机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3745.943,304,Mahalanobis 距离=3745.9（阈值=18.5）。主要贡献特征：PC1 (86.9%); PC3 (9.2%); PC4 (3.9%)。
1989,2024-04-19 16:12:00,2024-04-19 16:24:00,13.0,待机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,2723.894,494,Mahalanobis 距离=2723.9（阈值=18.5）。主要贡献特征：PC1 (47.8%); PC3 (44.4%); PC4 (7.8%)。
1990,2024-04-19 17:09:00,2024-04-19 17:37:00,29.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,1014.335,1102,Mahalanobis 距离=1014.3（阈值=18.5）。主要贡献特征：PC1 (98.0%); PC4 (2.0%)。
1991,2024-04-19 17:43:00,2024-04-19 17:43:00,1.0,重载牵引,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,7.021,38,残差异常：采煤机_油泵_右电机_电流 偏高（残差 Z-score=7.0，实际=64.0 vs 预测=17.4）
1992,2024-04-19 17:45:00,2024-04-19 17:45:00,1.0,待机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,5304.122,38,Mahalanobis 距离=5304.1（阈值=18.5）。主要贡献特征：PC1 (85.1%); PC3 (12.5%); PC4 (2.4%)。
1993,2024-04-19 17:50:00,2024-04-19 17:50:00,1.0,空载牵引,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,2.994,38,正常
1994,2024-04-19 17:52:00,2024-04-19 17:52:00,1.0,重载牵引,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,4.549,38,正常
1995,2024-04-19 17:59:00,2024-04-19 17:59:00,1.0,重载牵引,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,6.625,38,正常
1996,2024-04-19 18:04:00,2024-04-19 18:05:00,2.0,重载牵引,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3.931,76,残差异常：采煤机_截割部位_左滚筒_电机_电流 偏高（残差 Z-score=3.9，实际=256.0 vs 预测=97.6）
1997,2024-04-19 18:12:00,2024-04-19 18:12:00,1.0,待机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,4071.583,38,Mahalanobis 距离=4071.6（阈值=18.5）。主要贡献特征：PC1 (76.2%); PC3 (23.7%)。
1998,2024-04-19 18:17:00,2024-04-19 18:17:00,1.0,重载牵引,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3.443,38,正常
1999,2024-04-19 18:20:00,2024-04-19 18:20:00,1.0,重载牵引,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,6.329,38,正常
2000,2024-04-19 18:22:00,2024-04-19 18:22:00,1.0,重载牵引,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,5.846,38,残差异常：采煤机_油泵_右电机_电流 偏高（残差 Z-score=5.8，实际=56.0 vs 预测=17.2）
2001,2024-04-19 18:29:00,2024-04-19 18:29:00,1.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,2472.041,38,Mahalanobis 距离=2472.0（阈值=18.5）。主要贡献特征：PC1 (99.9%)。
2002,2024-04-19 18:50:00,2024-04-19 18:52:00,3.0,待机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,4692.631,114,Mahalanobis 距离=4692.6（阈值=18.5）。主要贡献特征：PC1 (88.3%); PC4 (11.5%)。
2003,2024-04-19 18:54:00,2024-04-19 19:00:00,7.0,待机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,4271.85,266,Mahalanobis 距离=4271.8（阈值=18.5）。主要贡献特征：PC1 (87.2%); PC4 (11.8%)。
2004,2024-04-19 19:14:00,2024-04-19 19:25:00,12.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,1679.946,456,Mahalanobis 距离=1679.9（阈值=18.5）。主要贡献特征：PC1 (94.1%); PC4 (3.2%); PC3 (2.7%)。
2005,2024-04-19 19:27:00,2024-04-19 19:30:00,4.0,重载牵引,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,33.797,152,Mahalanobis 距离=33.8（阈值=18.5）。主要贡献特征：PC1 (98.3%)。
2006,2024-04-19 19:32:00,2024-04-19 19:32:00,1.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,1701.44,38,Mahalanobis 距离=1701.4（阈值=18.5）。主要贡献特征：PC1 (95.0%); PC4 (2.6%); PC3 (2.4%)。
2007,2024-04-19 19:34:00,2024-04-19 19:47:00,14.0,待机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,4298.846,532,Mahalanobis 距离=4298.8（阈值=18.5）。主要贡献特征：PC1 (88.3%); PC4 (10.5%); PC3 (1.2%)。
2008,2024-04-19 20:14:00,2024-04-19 20:19:00,6.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,1103.37,228,Mahalanobis 距离=1103.4（阈值=18.5）。主要贡献特征：PC1 (93.6%); PC4 (6.2%)。
2009,2024-04-19 20:31:00,2024-04-19 20:37:00,7.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,370.086,266,Mahalanobis 距离=370.1（阈值=18.5）。主要贡献特征：PC1 (81.4%); PC4 (10.1%); PC3 (8.5%)。
2010,2024-04-19 20:56:00,2024-04-19 20:57:00,2.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,1485.926,76,Mahalanobis 距离=1485.9（阈值=18.5）。主要贡献特征：PC1 (90.4%); PC3 (9.6%)。
2011,2024-04-19 21:02:00,2024-04-19 21:02:00,1.0,重载牵引,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,6.032,38,残差异常：采煤机_截割部位_右滚筒_电机_电流 偏高（残差 Z-score=6.0，实际=318.0 vs 预测=94.8）
2012,2024-04-19 21:05:00,2024-04-19 21:05:00,1.0,待机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,8844.929,38,Mahalanobis 距离=8844.9（阈值=18.5）。主要贡献特征：PC1 (80.1%); PC3 (19.7%)。
2013,2024-04-19 21:16:00,2024-04-19 21:16:00,1.0,待机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,9633.11,38,Mahalanobis 距离=9633.1（阈值=18.5）。主要贡献特征：PC1 (78.5%); PC3 (20.8%)。
2014,2024-04-19 21:18:00,2024-04-19 21:20:00,3.0,重载牵引,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,5.941,114,正常
