段起始时间,段结束时间,持续时间(min),工况,是否异常,异常原因,段索引,分段号
2024-04-04 00:01:00,2024-04-04 00:03:00,3,停机,False,正常,284,7
2024-04-04 00:04:00,2024-04-04 00:31:00,28,重载,False,正常,285,7
2024-04-04 00:32:00,2024-04-04 00:33:00,2,停机,False,正常,286,7
2024-04-04 00:34:00,2024-04-04 00:41:00,8,重载,False,正常,287,7
2024-04-04 00:42:00,2024-04-04 00:42:00,1,停机,False,正常,288,7
2024-04-04 00:43:00,2024-04-04 01:29:00,47,重载,False,正常,289,7
2024-04-04 01:30:00,2024-04-04 01:30:00,1,停机,False,正常,290,7
2024-04-04 01:31:00,2024-04-04 02:00:00,30,重载,False,正常,291,7
2024-04-04 02:01:00,2024-04-04 02:01:00,1,停机,False,正常,292,7
2024-04-04 02:02:00,2024-04-04 03:37:00,96,轻载,False,正常,293,7
2024-04-04 03:38:00,2024-04-04 03:38:00,1,重载,False,正常,294,7
2024-04-04 03:39:00,2024-04-04 03:39:00,1,停机,False,正常,295,7
2024-04-04 03:40:00,2024-04-04 03:59:00,20,重载,False,正常,296,7
2024-04-04 04:00:00,2024-04-04 04:01:00,2,停机,False,正常,297,7
2024-04-04 04:02:00,2024-04-04 04:12:00,11,重载,False,正常,298,7
2024-04-04 04:13:00,2024-04-04 04:28:00,16,停机,False,正常,299,7
2024-04-04 04:29:00,2024-04-04 04:47:00,19,重载,False,正常,300,7
2024-04-04 04:48:00,2024-04-04 04:48:00,1,轻载,False,正常,301,7
2024-04-04 04:49:00,2024-04-04 05:55:00,67,重载,False,正常,302,7
2024-04-04 05:56:00,2024-04-04 05:56:00,1,停机,False,正常,303,7
2024-04-04 05:57:00,2024-04-04 07:21:00,85,重载,False,正常,304,7
2024-04-04 07:22:00,2024-04-04 07:24:00,3,停机,False,正常,305,7
2024-04-04 07:25:00,2024-04-04 08:03:00,39,重载,False,正常,306,7
2024-04-04 08:04:00,2024-04-04 08:08:00,5,停机,False,正常,307,7
2024-04-04 08:09:00,2024-04-04 08:17:00,9,轻载,False,正常,308,7
2024-04-04 08:18:00,2024-04-04 08:22:00,5,重载,False,正常,309,7
2024-04-04 08:23:00,2024-04-04 08:25:00,3,停机,False,正常,310,7
2024-04-04 08:26:00,2024-04-04 08:44:00,19,重载,False,正常,311,7
2024-04-04 08:45:00,2024-04-04 08:46:00,2,停机,False,正常,312,7
2024-04-04 08:47:00,2024-04-04 08:49:00,3,轻载,False,正常,313,7
2024-04-04 08:50:00,2024-04-04 08:52:00,3,停机,False,正常,314,7
